Master Record Number,Year,Month,Day,Hour,Weekend,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude
902306043,2022,10,4,600,Weekday,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,SR4546N & WALNUT,39.186368,-86.5344
902320214,2022,10,6,700,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,WALNUT,39.186368,-86.5344
902328197,2022,11,4,1400,Weekday,Pedestrian,Non-incapacitating,UNSAFE BACKING,WALNUT,39.186368,-86.5344
902315483,2022,10,1,1600,Weekend,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,W ST RD 45,39.18636,-86.533048
902356208,2022,12,5,1100,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,W SR 45,39.18636,-86.533048
902260853,2022,7,2,800,Weekday,2-Car,No injury/unknown,IMPROPER LANE USAGE,N WALNUT & SR46E,39.18635339,-86.53192962
902339931,2022,11,6,1300,Weekday,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,DUNN & SR46,39.186352,-86.52884892
902174095,2022,1,6,2300,Weekend,1-Car,No injury/unknown,IMPROPER TURNING,N COLLEGE & OLD STATE RD 37 RD,39.186352,-86.534704
902178613,2022,2,5,1300,Weekday,3+ Cars,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,COLLEGE & SR46E,39.186352,-86.534704
902252004,2022,6,5,1100,Weekday,3+ Cars,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,COLLEGE & SR45E,39.186352,-86.534704
902287520,2022,8,3,1800,Weekday,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,N COLLEGE & SR 45 46 BYP,39.186352,-86.534704
902288841,2022,8,7,1200,Weekend,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,N COLLEGE AVE & SR 45 46 BYPASS,39.186352,-86.534704
902291485,2022,9,4,2000,Weekday,Cyclist,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,COLLEGE AVE & OLD STATE ROAD 37,39.186352,-86.534704
902219549,2022,4,5,1600,Weekday,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,MARTHA & SR46E,39.186352,-86.531696
902253391,2022,6,1,1300,Weekend,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,MARTHA & SR46W,39.186352,-86.531696
902183361,2022,2,4,2000,Weekday,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,DUNN & SR4546W,39.186352,-86.528496
902221573,2022,4,3,700,Weekday,2-Car,No injury/unknown,UNSAFE SPEED,DUNN & SR46W,39.186352,-86.528496
902225318,2022,4,3,1900,Weekday,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,DUNN & SR4546S,39.186352,-86.528496
902240047,2022,5,3,1400,Weekday,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,DUNN ST & SR46E,39.186352,-86.528496
902248642,2022,6,4,2100,Weekday,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,DUNN & SR4546E,39.186352,-86.528496
902252833,2022,6,6,2100,Weekend,3+ Cars,Non-incapacitating,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,DUNN & SR4546W,39.186352,-86.528496
902304004,2022,9,7,1700,Weekend,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,DUNN & SR45W,39.186352,-86.528496
902221386,2022,4,2,1700,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,45 46 BYP & WALNUT,39.18633007,-86.53453968
902253057,2022,6,6,1800,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,45 46 BYP & COLLEGE,39.18633007,-86.53453968
902286863,2022,8,3,1500,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,45 46 BYP & N WALNUT,39.18633007,-86.53453968
902296595,2022,9,1,1600,Weekend,Moped/Motorcycle,Non-incapacitating,IMPROPER TURNING,45 46 BYP & N WALNUT,39.18633007,-86.53453968
902278019,2022,8,7,2000,Weekend,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,IN SR 45  46 BYP & N DUNN,39.18632001,-86.52846348
902223541,2022,4,6,2300,Weekend,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,45 46 BYP & DUNN,39.18632001,-86.52841157
902195212,2022,3,1,1900,Weekday,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,DUNN ST & SR46,39.18630288,-86.52839688
902214922,2022,4,3,700,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,DUNN & SR45 SR46 BYP,39.18630288,-86.52839688
902357573,2022,12,7,600,Weekend,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,DUNN & SR46,39.18629,-86.52800767
902269234,2022,7,3,1700,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,DUNN & SR46,39.18628433,-86.52781675
902222974,2022,4,5,2000,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,MATLOCK RD & SR46,39.18626742,-86.51950133
902334879,2022,11,6,700,Weekday,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,WEST GOURLEY,39.18625641,-86.5414505
902338671,2022,11,4,1800,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR45 & SR46,39.18625498,-86.52402538
902159754,2022,1,3,2100,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR45 & SR46,39.18624938,-86.52262594
902307617,2022,10,6,1900,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,EAST MATLOCK RD,39.18624826,-86.52525253
902161643,2022,1,5,1500,Weekday,2-Car,No injury/unknown,LEFT OF CENTER,MATLOCK & N HEADLEY RD,39.18624,-86.514496
902186972,2022,2,3,200,Weekday,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,W ARLINGTON RD,39.186234,-86.551048
902357497,2022,12,7,700,Weekend,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,N MILO B SAMPSON & SR46,39.18623159,-86.52209968
902295010,2022,9,5,100,Weekday,3+ Cars,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,W HOOSIER CT,39.186048,-86.550976
902348530,2022,12,6,1200,Weekday,1-Car,No injury/unknown,IMPROPER TURNING,HICKORY,39.186048,-86.550976
902210531,2022,3,2,200,Weekday,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,FEE & SR4546E,39.186032,-86.51984
902220448,2022,4,1,0,Weekend,Moped/Motorcycle,Non-incapacitating,LEFT OF CENTER,FEE & SR4546,39.186032,-86.51984
902234489,2022,5,7,1300,Weekend,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,EAST MATLOCK & SR46E,39.186032,-86.51984
902344977,2022,12,2,0,Weekday,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,MT GILEAD & SR45E,39.18584824,-86.46729533
902203802,2022,3,7,900,Weekend,Bus,No injury/unknown,,N KINSER PIKE,39.18582916,-86.53721618
902283984,2022,8,5,1000,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,KINSER PIKE,39.18582916,-86.53721618
902220464,2022,4,4,700,Weekday,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,E SR 45 RD & MT GILEAD,39.18552004,-86.46938863
902182722,2022,2,4,800,Weekday,2-Car,No injury/unknown,UNSAFE SPEED,GOURLEY & N KINSER PIKE,39.185392,-86.537856
902272968,2022,7,4,1700,Weekday,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,GOURLEY & KINSER PIKE,39.185392,-86.537856
902280461,2022,8,5,1500,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,GOURLEY & N KINSER PIKE,39.185392,-86.537856
902295316,2022,9,5,1600,Weekday,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,N KINSER PIKE & W GOURLEY,39.185392,-86.537856
902173509,2022,1,6,700,Weekday,Bus,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,KINSER PIKE,39.18531418,-86.53827667
902256693,2022,6,7,1400,Weekend,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,NORTH KINSER PIKE,39.185314,-86.538277
902338147,2022,11,3,1200,Weekday,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,KINSER,39.185314,-86.538277
902204658,2022,3,2,1600,Weekday,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,W GOURLEY PIKE,39.185232,-86.54060206
902237979,2022,5,7,0,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,W GOURLEY PIKE,39.185232,-86.54060206
902344203,2022,11,5,400,Weekday,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,CASCADE & GOURLEY,39.1852,-86.541952
902352724,2022,12,7,1300,Weekend,3+ Cars,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,FEE,39.18501616,-86.51881556
902314491,2022,10,3,1200,Weekday,1-Car,No injury/unknown,TRAFFIC CONTROL INOPERATIVE/MISSING/OBSC,NORTH RANGE & RANGE,39.18463335,-86.49326262
902305908,2022,10,4,800,Weekday,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,N UNION VALLEY RD & W MCNEELY,39.18452928,-86.59277983
902216521,2022,4,7,1100,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,7TH & SUNRISE DR,39.18439351,-86.51242017
902286217,2022,8,2,1600,Weekday,Bus,No injury/unknown,IMPROPER PASSING,E SMITH & S WASHINGTON ST,39.18398788,-86.53238989
902352045,2022,12,2,1200,Weekday,2-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,FEE & JORDAN,39.18388916,-86.51814316
902184543,2022,2,6,1300,Weekday,2-Car,No injury/unknown,UNSAFE SPEED,FEE LN & NORTH JORDAN EXTENSION,39.18384,-86.5192
902223632,2022,4,7,900,Weekend,Cyclist,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,FEE & NORTH JORDAN AVE,39.18384,-86.5192
902183975,2022,2,5,1700,Weekday,2-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,FISHER & NORTH JORDAN AVE,39.1837699,-86.5168599
902208950,2022,3,3,1700,Weekday,Bus,No injury/unknown,IMPROPER TURNING,FISHER & NORTH JORDAN AVE,39.1837699,-86.51687288
902318841,2022,10,4,1900,Weekday,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,NORTH DUNN & SR37N,39.18363953,-86.5283605
902317939,2022,10,2,1500,Weekday,1-Car,Non-incapacitating,UNSAFE SPEED,DUNN & SR37N,39.18363953,-86.5283432
902287305,2022,8,4,1200,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,N KINSER PIKE & W AMARYLLIS,39.18363533,-86.537765
902190730,2022,2,6,1300,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,SOUTH WALNUT ST,39.18352275,-86.53424711
902350224,2022,12,2,1900,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,AMARYLLIS,39.18345474,-86.53893851
902283718,2022,8,1,1200,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,AMARYLLIS DR,39.18336488,-86.5391048
902288704,2022,8,7,100,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,N WALNUT ST & OLD ST RD 37,39.18336019,-86.53415009
902294937,2022,9,5,600,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,N OLD ST 37 RD & N WALNUT,39.18336019,-86.53415009
902223475,2022,4,6,1800,Weekday,2-Car,No injury/unknown,UNSAFE SPEED,N COLLEGE AVE,39.18335771,-86.53469029
902300351,2022,9,1,1200,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,N COLLEGE AVE,39.18335771,-86.53469029
902293290,2022,9,2,0,Weekday,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,VARSITY LN,39.183151,-86.531143
902230643,2022,5,7,1000,Weekend,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,NORTH DUNN ST,39.18313757,-86.52827404
902287841,2022,7,2,2100,Weekday,1-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,VARSITY LN,39.182976,-86.528416
902313929,2022,10,3,1400,Weekday,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,E VARSITY LN,39.182976,-86.528416
902156555,2022,1,5,2200,Weekday,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,ARLINGTON VALLEY DR & WILLIS,39.1828,-86.544032
902224011,2022,4,1,1400,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,N FEE LN,39.18275385,-86.51915401
902329831,2022,11,7,0,Weekend,1-Car,No injury/unknown,OBSTRUCTION NOT MARKED,N FEE,39.18275385,-86.51915401
902294947,2022,9,5,600,Weekday,3+ Cars,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,ARLINGTON VALLEY & THORNTREE DR,39.1826997,-86.54591023
902189036,2022,2,6,1600,Weekday,1-Car,No injury/unknown,IMPROPER TURNING,KINSER & NORTHLANE DR,39.18265007,-86.53776973
902332445,2022,11,3,1300,Weekday,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,10TH & 1600 E 10TH (PARKING LOT),39.18211668,-86.51313968
902161887,2022,1,5,1200,Weekday,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,N WALNUT ST,39.18203331,-86.53375804
902248381,2022,6,5,1100,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,N WALNUT ST,39.18203331,-86.53375804
902334863,2022,11,7,1100,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,N WALNUT,39.18203331,-86.53375804
902243138,2022,6,2,0,Weekday,2-Car,No injury/unknown,,N WASHINGTON ST,39.18184,-86.532192
902300282,2022,9,1,300,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,20TH & WASHINGTON ST,39.18184,-86.532192
902229490,2022,5,5,100,Weekday,2-Car,No injury/unknown,RAN OFF ROAD RIGHT,E 20TH ST,39.18184,-86.53176588
902257819,2022,6,2,1600,Weekday,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,20TH & DUNN ST,39.18184,-86.5284
902208721,2022,3,4,900,Weekday,2-Car,No injury/unknown,IMPROPER LANE USAGE,20TH ST & LINCOLN,39.18177866,-86.52948885
902193250,2022,2,4,1800,Weekday,2-Car,No injury/unknown,,N LINCOLN ST,39.181744,-86.530192
902276959,2022,8,3,2300,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,E 20TH ST & N LINCOLN,39.181744,-86.530192
902213210,2022,4,7,200,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,E 20TH ST,39.181744,-86.53017498
902168809,2022,1,7,900,Weekend,1-Car,No injury/unknown,UNSAFE BACKING,NORTH FEE LN,39.18169521,-86.51908077
902194800,2022,3,7,0,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,N COLLEGE AVE,39.18154313,-86.53471036
902277421,2022,8,4,900,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,N RANGE RD,39.1814028,-86.49475391
902195113,2022,3,1,200,Weekend,2-Car,No injury/unknown,,DUNN ST & NINETEENTH,39.18128635,-86.52736216
902286199,2022,8,2,1300,Weekday,2-Car,No injury/unknown,,E 17TH ST & FESS,39.18119115,-86.52583926
902183774,2022,2,5,1000,Weekday,Cyclist,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,19TH & DUNN ST,39.18104,-86.5284
902300460,2022,9,1,1600,Weekend,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,19TH & DUNN ST,39.18104,-86.5284
902325153,2022,11,7,0,Weekend,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,19TH & DUNN,39.18104,-86.5284
902273559,2022,7,5,1800,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,N COLLEGE AVE,39.18097484,-86.53471248
902273821,2022,7,5,1800,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,N COLLEGE AVE,39.18097484,-86.53471248
902331135,2022,11,1,1200,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,WILLIS,39.18094254,-86.54261017
902263877,2022,7,6,1300,Weekday,Moped/Motorcycle,Non-incapacitating,IMPROPER TURNING,E 18TH & N LINCOLN ST,39.180448,-86.530832
902223429,2022,4,6,1600,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,NORTH JORDAN AVE,39.18041229,-86.51032257
902283076,2022,8,3,1600,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,E 18TH ST & N GRANT,39.180352,-86.529792
902286810,2022,8,3,1800,Weekday,2-Car,No injury/unknown,,EAST 17TH & FEE LN,39.18035152,-86.52054073
902152625,2022,1,7,1600,Weekend,2-Car,No injury/unknown,IMPROPER TURNING,NORTH DUNN ST,39.18032728,-86.52825392
902323927,2022,10,5,1000,Weekday,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,17TH & SR46W,39.18011952,-86.50747687
902226426,2022,5,6,100,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,WOODBURN AVE,39.18008041,-86.53558349
902334779,2022,11,6,2100,Weekend,2-Car,No injury/unknown,IMPROPER TURNING,17TH & FEE,39.18002603,-86.51903849
902329066,2022,11,5,2000,Weekday,Moped/Motorcycle,No injury/unknown,UNSAFE SPEED,N LONGFELLOW & W LOWER VALLEY,39.179984,-86.542032
902279052,2022,8,2,1900,Weekday,Pedestrian,Non-incapacitating,PEDESTRIAN ACTION,N ARLINGTON PARK DR,39.17994237,-86.5483693
902173254,2022,1,5,1800,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,17TH & SR4546S,39.17984,-86.507088
902179650,2022,2,7,100,Weekend,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,17TH & SR46S,39.17984,-86.507088
902184055,2022,2,5,1800,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,17TH & SR4546S,39.17984,-86.507088
902235000,2022,5,1,1700,Weekend,Moped/Motorcycle,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,17TH & SR4546N,39.17984,-86.507088
902252923,2022,6,6,700,Weekday,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,E 17TH & SR4546E,39.17984,-86.507088
902300194,2022,9,7,2000,Weekend,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,17TH & SR46S,39.17984,-86.507088
902306309,2022,10,4,1900,Weekday,2-Car,Incapacitating,DISREGARD SIGNAL/REG SIGN,17TH & SR4546S,39.17984,-86.507088
902359022,2022,12,2,1800,Weekday,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,17TH & SR4546N,39.17984,-86.507088
902286216,2022,8,2,1700,Weekday,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,EAST 17TH & SR46,39.17983864,-86.50726961
902266364,2022,7,5,800,Weekday,3+ Cars,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,EAST 17TH & SR46,39.17979888,-86.50723113
902347162,2022,12,3,1900,Weekday,3+ Cars,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,EAST 17TH & SR46,39.17979888,-86.50723113
902176983,2022,2,3,1600,Weekday,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,N JORDAN AVE,39.17967426,-86.511088
902293650,2022,9,2,800,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,DUNN ST,39.17966843,-86.52863311
902341917,2022,11,2,1200,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,EAST 17TH & SR46,39.17950507,-86.50700742
902150448,2022,1,5,800,Weekday,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,17TH & SR46W,39.17949106,-86.50680659
902236955,2022,5,4,2000,Weekday,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,17TH & LINCOLN ST,39.17945197,-86.53084332
902254183,2022,6,2,1800,Weekday,1-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ARLINGTON RD & MONROE,39.17940627,-86.5473924
902336798,2022,11,2,1400,Weekday,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,17TH & LINGELBACH,39.1792497,-86.50840022
902297658,2022,9,2,700,Weekday,Cyclist,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,CURRY & VERNAL PIKE,39.179248,-86.58249423
902153229,2022,1,1,2200,Weekday,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,N CURRY & W VERNAL PIKE,39.179248,-86.5832
902186706,2022,2,6,2100,Weekend,2-Car,No injury/unknown,IMPROPER LANE USAGE,CURRY PIKE & VERNAL,39.179248,-86.5832
902194964,2022,3,1,1100,Weekend,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,1800 NORTH CURRY PIKE & W VERNAL,39.179248,-86.5832
902242373,2022,5,4,1600,Weekday,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,900 N CURRY PIKE & W VERNAL,39.179248,-86.5832
902268738,2022,7,2,1700,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N CURRY PIKE & VERNAL,39.179248,-86.5832
902295232,2022,9,2,500,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,CURRY PIKE & VERNAL,39.179248,-86.5832
902301912,2022,9,4,700,Weekday,Moped/Motorcycle,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,N CURRY & W VERNAL PIKE,39.179248,-86.5832
902306374,2022,9,3,100,Weekday,Moped/Motorcycle,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,N CURRY PIKE & W VERNAL,39.179248,-86.5832
902306680,2022,10,5,900,Weekday,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,N CURRY PIKE & W VERNAL,39.179248,-86.5832
902328264,2022,11,3,1600,Weekday,2-Car,No injury/unknown,UNSAFE SPEED,N CURRY & W VERNAL,39.179248,-86.5832
902331119,2022,11,2,1200,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,CURRY & VERNAL,39.179248,-86.5832
902335992,2022,11,2,800,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,N CURRY & W VERNAL,39.179248,-86.5832
902240450,2022,5,4,1700,Weekday,1-Car,No injury/unknown,UNSAFE BACKING,W VERNAL PIKE,39.179248,-86.58292
902179687,2022,2,6,900,Weekday,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,ENTERPRISE DR & VERNAL,39.17921014,-86.5680398
902173328,2022,1,5,2100,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,NORTH DUNN ST,39.1791687,-86.52874755
902227967,2022,5,2,1200,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,NORTH DUNN ST,39.1791687,-86.52874755
902284701,2022,8,6,1500,Weekday,2-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,N JORDAN AVE,39.17912342,-86.511088
902211659,2022,4,3,2100,Weekday,Moped/Motorcycle,Incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,N WILLIS & W 17TH STREET ST,39.179104,-86.544016
902156705,2022,1,6,600,Weekday,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,1500 BLK W 17TH ST & LINDBERGH,39.17907838,-86.5527072
902158130,2022,1,1,1800,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,EAST 17TH ST,39.17906329,-86.5209221
902169834,2022,1,1,1700,Weekend,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,EAST 17TH & WOODLAWN AVE,39.17904828,-86.52361627
902309845,2022,10,3,2000,Weekday,2-Car,No injury/unknown,IMPROPER TURNING,N JORDAN AVE,39.17904473,-86.511088
902185284,2022,2,6,1600,Weekday,Bus,No injury/unknown,FOLLOWING TOO CLOSELY,EAST 17TH ST & WALNUT GROVE,39.17904384,-86.52162423
902280488,2022,8,5,1600,Weekday,2-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,EAST 17TH & FORREST AVE,39.17904367,-86.52249055
902281042,2022,8,6,1100,Weekday,1-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,W 17TH ST,39.17904,-86.54234296
902162613,2022,1,6,1500,Weekday,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,17TH ST & WASHINGTON,39.17904,-86.532096
902265819,2022,7,4,900,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,WEST 17TH ST,39.17904,-86.532096
902229853,2022,5,5,2200,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,E 17TH ST,39.17904,-86.5320128
902252448,2022,6,6,200,Weekday,2-Car,No injury/unknown,IMPROPER LANE USAGE,17TH & N LINCOLN ST,39.17904,-86.530848
902286851,2022,8,3,1800,Weekday,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,E 17TH ST & N LINCOLN,39.17904,-86.530848
902318779,2022,10,4,1700,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,17TH & LINCOLN,39.17904,-86.530848
902184440,2022,2,6,1300,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,17TH ST & DUNN,39.17904,-86.5284
902214094,2022,4,2,1300,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,17TH ST & DUNN,39.17904,-86.5284
902218503,2022,4,4,100,Weekday,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,17TH ST & DUNN,39.17904,-86.5284
902290870,2022,9,4,1200,Weekday,2-Car,No injury/unknown,UNSAFE BACKING,17TH ST & DUNN,39.17904,-86.5284
902308864,2022,10,2,1200,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,17TH ST & DUNN,39.17904,-86.5284
902353127,2022,12,6,2300,Weekend,2-Car,No injury/unknown,UNSAFE BACKING,17TH & DUNN,39.17904,-86.5284
902357584,2022,12,7,700,Weekend,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,17TH & DUNN,39.17904,-86.5284
902176913,2022,2,3,1600,Weekday,3+ Cars,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,EAST 17TH ST & FESS,39.17903427,-86.52602866
902229194,2022,5,4,1600,Weekday,Bus,No injury/unknown,IMPROPER TURNING,EAST 17TH ST & INDIANA,39.17903292,-86.52682473
902334540,2022,11,6,1600,Weekday,Cyclist,Non-incapacitating,IMPROPER TURNING,EAST 17TH & INDIANA,39.17903251,-86.52706252
902332874,2022,11,4,1700,Weekday,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,EAST 17TH & FEE,39.17902912,-86.5189526
902337916,2022,11,3,2100,Weekday,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,EAST 17TH & FEE,39.17902912,-86.5189526
902222076,2022,4,4,800,Weekday,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,N JACKSON & W 17TH ST,39.179024,-86.539616
902273650,2022,7,5,1000,Weekday,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,17TH ST & JACKSON,39.179024,-86.539616
902284305,2022,8,3,2100,Weekday,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,17TH ST & JACKSON,39.179024,-86.539616
902291752,2022,9,5,2100,Weekday,Cyclist,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,17TH ST & JACKSON,39.179024,-86.539616
